"c_name","source","r_id","r_year","r_month","r_swt","r_female","p_ideology","p_interest","p_economy","d_essential","core_values","c_govern","i_trust"
"Algeria","ArabBarometer",259,"2020","August",4,"Not Female",NA,"I do not use the Internet","Good",NA,"Democracy is always preferable to any other kind of government",NA,"A great deal of trust"
"Algeria","ArabBarometer",262,"2020","August",0.496215768297996,"Female",NA,"At least once daily","Bad",NA,"Democracy is always preferable to any other kind of government",NA,"Not a lot of trust"
"Algeria","ArabBarometer",265,"2020","August",0.250578747465,"Female",NA,"Throughout the day","Good",NA,"Democracy is always preferable to any other kind of government",NA,"Quite a lot of trust"
"Algeria","ArabBarometer",268,"2020","August",0.551284756401178,"Female",NA,"Throughout the day","Good",NA,"Democracy is always preferable to any other kind of government",NA,"A great deal of trust"
"Algeria","ArabBarometer",271,"2020","August",0.208709928399114,"Not Female",NA,"At least once daily","Bad",NA,"Democracy is always preferable to any other kind of government",NA,"Not a lot of trust"
"Algeria","ArabBarometer",272,"2020","August",0.374084986906579,"Not Female",NA,"Throughout the day","Good",NA,"Democracy is always preferable to any other kind of government",NA,"Quite a lot of trust"
"Algeria","ArabBarometer",276,"2020","August",0.230832642304599,"Not Female",NA,"Throughout the day","Bad",NA,"Democracy is always preferable to any other kind of government",NA,"No trust at all"
"Algeria","ArabBarometer",277,"2020","August",0.0938812136654708,"Female",NA,"At least once daily","Good",NA,"Democracy is always preferable to any other kind of government",NA,"A great deal of trust"
"Algeria","ArabBarometer",282,"2020","August",0.250578747465,"Female",NA,"Several times a week","Very Bad",NA,"Democracy is always preferable to any other kind of government",NA,"No trust at all"
"Algeria","ArabBarometer",285,"2020","August",1.16120511157373,"Female",NA,"Throughout the day","Very Bad",NA,NA,NA,"No trust at all"
"Algeria","ArabBarometer",287,"2020","August",0.260386741066822,"Not Female",NA,"Several times a week","Very Bad",NA,"Democracy is always preferable to any other kind of government",NA,"Not a lot of trust"
"Algeria","ArabBarometer",288,"2020","August",0.406217389893157,"Not Female",NA,"Throughout the day","Very Good",NA,NA,NA,"A great deal of trust"
"Algeria","ArabBarometer",291,"2020","August",1.53270496019537,"Not Female",NA,"Several times a week","Bad",NA,"Democracy is always preferable to any other kind of government",NA,"Not a lot of trust"
"Algeria","ArabBarometer",292,"2020","August",0.316927423148293,"Not Female",NA,"Several times a week","Bad",NA,"Democracy is always preferable to any other kind of government",NA,"Not a lot of trust"
"Algeria","ArabBarometer",302,"2020","August",0.0413801800912943,"Not Female",NA,"Throughout the day","Bad",NA,"Democracy is always preferable to any other kind of government",NA,"Quite a lot of trust"
"Algeria","ArabBarometer",303,"2020","August",0.0509625006805245,"Female",NA,"Throughout the day","Bad",NA,"Democracy is always preferable to any other kind of government",NA,"Quite a lot of trust"
"Algeria","ArabBarometer",308,"2020","August",0.895041006083109,"Female",NA,"Throughout the day","Good",NA,"Democracy is always preferable to any other kind of government",NA,"No trust at all"
"Algeria","ArabBarometer",311,"2020","August",0.433725913698132,"Not Female",NA,"Throughout the day","Good",NA,"Democracy is always preferable to any other kind of government",NA,"Not a lot of trust"
"Algeria","ArabBarometer",312,"2020","August",1.64545327565143,"Not Female",NA,"Throughout the day",NA,NA,"For people like me, it doesn't matter what kind of government we have",NA,"Not a lot of trust"
"Algeria","ArabBarometer",317,"2020","August",0.260386741066822,"Not Female",NA,"Throughout the day","Bad",NA,"Democracy is always preferable to any other kind of government",NA,"No trust at all"
"Algeria","ArabBarometer",318,"2020","August",0.627164199738026,"Not Female",NA,"At least once daily","Good",NA,"Democracy is always preferable to any other kind of government",NA,"Not a lot of trust"
"Algeria","ArabBarometer",322,"2020","August",1.54173091942978,"Not Female",NA,"Throughout the day","Bad",NA,"Democracy is always preferable to any other kind of government",NA,"No trust at all"
"Algeria","ArabBarometer",325,"2020","August",0.260386741066822,"Not Female",NA,"At least once daily","Bad",NA,"Democracy is always preferable to any other kind of government",NA,"Not a lot of trust"
"Algeria","ArabBarometer",327,"2020","August",0.0672667359095071,"Not Female",NA,"Throughout the day","Good",NA,"For people like me, it doesn't matter what kind of government we have",NA,"Quite a lot of trust"
"Algeria","ArabBarometer",332,"2020","August",0.316590133158781,"Not Female",NA,"At least once daily","Very Bad",NA,"Democracy is always preferable to any other kind of government",NA,"Not a lot of trust"
"Algeria","ArabBarometer",336,"2020","August",1.24318147254249,"Not Female",NA,"Throughout the day","Bad",NA,"Democracy is always preferable to any other kind of government",NA,"Not a lot of trust"
"Algeria","ArabBarometer",337,"2020","August",0.100161485578145,"Not Female",NA,"At least once daily","Good",NA,"Democracy is always preferable to any other kind of government",NA,"Not a lot of trust"
"Algeria","ArabBarometer",338,"2020","August",0.382460830257213,"Female",NA,"Throughout the day","Very Bad",NA,"Democracy is always preferable to any other kind of government",NA,"No trust at all"
"Algeria","ArabBarometer",339,"2020","August",0.867996627473489,"Not Female",NA,"I do not use the Internet","Bad",NA,"Democracy is always preferable to any other kind of government",NA,"Not a lot of trust"
"Algeria","ArabBarometer",343,"2020","August",0.745268750391822,"Female",NA,"Once a week","Bad",NA,"Democracy is always preferable to any other kind of government",NA,"A great deal of trust"
"Algeria","ArabBarometer",347,"2020","August",1.38567653718142,"Not Female",NA,"At least once daily","Bad",NA,"Democracy is always preferable to any other kind of government",NA,"Not a lot of trust"
"Algeria","ArabBarometer",351,"2020","August",0.100161485578145,"Not Female",NA,"At least once daily","Bad",NA,"Democracy is always preferable to any other kind of government",NA,"Quite a lot of trust"
"Algeria","ArabBarometer",353,"2020","August",0.615987014054932,"Female",NA,"Throughout the day","Bad",NA,"Democracy is always preferable to any other kind of government",NA,"No trust at all"
"Algeria","ArabBarometer",356,"2020","August",0.891578934712897,"Not Female",NA,"At least once daily","Good",NA,"Under some circumstances, a non-democratic government can be preferable",NA,"Not a lot of trust"
"Algeria","ArabBarometer",360,"2020","August",0.198194727300648,"Female",NA,"Throughout the day","Bad",NA,"Democracy is always preferable to any other kind of government",NA,"Not a lot of trust"
"Algeria","ArabBarometer",363,"2020","August",0.412331501546933,"Female",NA,"At least once daily","Good",NA,"Democracy is always preferable to any other kind of government",NA,"Quite a lot of trust"
"Algeria","ArabBarometer",368,"2020","August",0.209264206008933,"Female",NA,"At least once daily","Bad",NA,"Democracy is always preferable to any other kind of government",NA,"Quite a lot of trust"
"Algeria","ArabBarometer",370,"2020","August",0.246222694656918,"Not Female",NA,"Throughout the day","Very Bad",NA,"Democracy is always preferable to any other kind of government",NA,"No trust at all"
"Algeria","ArabBarometer",372,"2020","August",1.58152160683949,"Not Female",NA,"Throughout the day","Bad",NA,"Democracy is always preferable to any other kind of government",NA,"No trust at all"
"Algeria","ArabBarometer",373,"2020","August",0.58282528520575,"Not Female",NA,"Once a week","Good",NA,"Democracy is always preferable to any other kind of government",NA,"Not a lot of trust"
"Algeria","ArabBarometer",375,"2020","August",0.283717637637771,"Not Female",NA,"Throughout the day","Bad",NA,"Under some circumstances, a non-democratic government can be preferable",NA,"No trust at all"
"Algeria","ArabBarometer",376,"2020","August",1.10561456446373,"Female",NA,"Throughout the day","Bad",NA,"Democracy is always preferable to any other kind of government",NA,"A great deal of trust"
"Algeria","ArabBarometer",377,"2020","August",0.505716596541126,"Not Female",NA,"Throughout the day","Good",NA,"Democracy is always preferable to any other kind of government",NA,"Quite a lot of trust"
"Algeria","ArabBarometer",379,"2020","August",1.40666633532231,"Not Female",NA,"Throughout the day","Bad",NA,"Under some circumstances, a non-democratic government can be preferable",NA,"No trust at all"
"Algeria","ArabBarometer",381,"2020","August",0.848896242156312,"Not Female",NA,"I do not use the Internet","Good",NA,"Democracy is always preferable to any other kind of government",NA,"Quite a lot of trust"
"Algeria","ArabBarometer",384,"2020","August",0.0751615844933064,"Not Female",NA,"Throughout the day","Bad",NA,"Democracy is always preferable to any other kind of government",NA,"Quite a lot of trust"
"Algeria","ArabBarometer",385,"2020","August",1.71259288579145,"Not Female",NA,"Throughout the day","Good",NA,NA,NA,"Quite a lot of trust"
"Algeria","ArabBarometer",387,"2020","August",0.192395581538354,"Not Female",NA,"Throughout the day","Very Bad",NA,"Under some circumstances, a non-democratic government can be preferable",NA,"Not a lot of trust"
"Algeria","ArabBarometer",388,"2020","August",0.0751615844933064,"Not Female",NA,"Throughout the day","Bad",NA,"Democracy is always preferable to any other kind of government",NA,"Not a lot of trust"
"Algeria","ArabBarometer",389,"2020","August",0.639380436903902,"Not Female",NA,"Throughout the day","Very Good",NA,"Democracy is always preferable to any other kind of government",NA,"Not a lot of trust"
"Algeria","ArabBarometer",393,"2020","August",0.671180029087426,"Female",NA,"Throughout the day","Bad",NA,"Under some circumstances, a non-democratic government can be preferable",NA,"Quite a lot of trust"
"Algeria","ArabBarometer",438,"2020","August",0.0978915188655877,"Female",NA,"Throughout the day","Bad",NA,"Democracy is always preferable to any other kind of government",NA,"Quite a lot of trust"
"Algeria","ArabBarometer",442,"2020","August",0.832738193631882,"Female",NA,"I do not use the Internet","Good",NA,"Democracy is always preferable to any other kind of government",NA,"A great deal of trust"
"Algeria","ArabBarometer",460,"2020","August",0.0661249420434241,"Female",NA,"Throughout the day","Very Bad",NA,"Democracy is always preferable to any other kind of government",NA,"Quite a lot of trust"
"Algeria","ArabBarometer",466,"2020","August",0.175377604959895,"Not Female",NA,"Throughout the day","Bad",NA,"Democracy is always preferable to any other kind of government",NA,"No trust at all"
"Algeria","ArabBarometer",483,"2020","August",0.250578747465,"Female",NA,"At least once daily","Bad",NA,"Democracy is always preferable to any other kind of government",NA,"No trust at all"
"Algeria","ArabBarometer",515,"2020","August",0.416963090841552,"Not Female",NA,"I do not use the Internet","Bad",NA,"For people like me, it doesn't matter what kind of government we have",NA,"Quite a lot of trust"
"Algeria","ArabBarometer",517,"2020","August",0.423279118337237,"Not Female",NA,"Throughout the day","Bad",NA,"Democracy is always preferable to any other kind of government",NA,"Not a lot of trust"
"Algeria","ArabBarometer",526,"2020","August",0.423771866309176,"Not Female",NA,"Throughout the day","Bad",NA,"Democracy is always preferable to any other kind of government",NA,"No trust at all"
"Algeria","ArabBarometer",528,"2020","August",0.316590133158781,"Not Female",NA,"At least once daily","Bad",NA,"Under some circumstances, a non-democratic government can be preferable",NA,"Not a lot of trust"
"Algeria","ArabBarometer",529,"2020","August",0.615987014054932,"Female",NA,"Throughout the day","Bad",NA,"Under some circumstances, a non-democratic government can be preferable",NA,"Quite a lot of trust"
"Algeria","ArabBarometer",530,"2020","August",0.463921320858204,"Not Female",NA,"At least once daily","Very Bad",NA,"Democracy is always preferable to any other kind of government",NA,"Quite a lot of trust"
"Algeria","ArabBarometer",535,"2020","August",1.40924008093788,"Not Female",NA,"At least once daily","Very Bad",NA,"Democracy is always preferable to any other kind of government",NA,"Not a lot of trust"
"Algeria","ArabBarometer",538,"2020","August",0.975892709267541,"Not Female",NA,"Several times a week","Bad",NA,"Under some circumstances, a non-democratic government can be preferable",NA,"Not a lot of trust"
